key,id,chapter_id,land_id,is_big,power,show_items,hook_items,hook_show_items,per_hook_items,quick_show_items
50070,50070,5,2,0,158156,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]","[[5,560],[22,575],[1,750],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]","[[5,560],[22,575],[1,750],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]"
50060,50060,5,2,0,157893,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]","[[5,560],[22,575],[1,750],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]","[[5,560],[22,575],[1,750],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]"
50050,50050,5,2,1,157631,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]","[[5,550],[22,575],[1,750],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]","[[5,550],[22,575],[1,750],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]"
50040,50040,5,2,0,157368,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]","[[5,550],[22,565],[1,740],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]","[[5,550],[22,565],[1,740],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]"
50030,50030,5,2,0,153804,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]","[[5,550],[22,565],[1,740],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]","[[5,550],[22,565],[1,740],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]"
50020,50020,5,2,0,153541,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]","[[5,540],[22,565],[1,740],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]","[[5,540],[22,565],[1,740],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]"
50010,50010,5,2,0,153279,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]","[[5,540],[22,555],[1,730],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]","[[5,540],[22,555],[1,730],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]"
40400,40400,4,1,1,153016,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]","[[5,540],[22,555],[1,730],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]","[[5,540],[22,555],[1,730],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]"
40390,40390,4,1,0,152754,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]","[[5,530],[22,555],[1,730],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]","[[5,530],[22,555],[1,730],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]"
40380,40380,4,1,0,149231,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]","[[5,530],[22,545],[1,720],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]","[[5,530],[22,545],[1,720],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]"
40370,40370,4,1,0,148968,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]","[[5,530],[22,545],[1,720],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]","[[5,530],[22,545],[1,720],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]"
40360,40360,4,1,0,148706,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]","[[5,520],[22,545],[1,720],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]","[[5,520],[22,545],[1,720],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]"
40350,40350,4,1,1,148443,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]","[[5,520],[22,535],[1,710],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]","[[5,520],[22,535],[1,710],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]"
40340,40340,4,1,0,148181,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]","[[5,520],[22,535],[1,710],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]","[[5,520],[22,535],[1,710],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]"
40330,40330,4,1,0,144726,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]","[[5,510],[22,535],[1,710],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]","[[5,510],[22,535],[1,710],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]"
40320,40320,4,1,0,144464,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]","[[5,510],[22,525],[1,700],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]","[[5,510],[22,525],[1,700],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]"
40310,40310,4,1,0,144201,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]","[[5,510],[22,525],[1,700],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]","[[5,510],[22,525],[1,700],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]"
40300,40300,4,1,1,143939,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]","[[5,500],[22,525],[1,700],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]","[[5,500],[22,525],[1,700],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]"
40290,40290,4,1,0,143676,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]","[[5,500],[22,515],[1,690],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]","[[5,500],[22,515],[1,690],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]"
40280,40280,4,1,0,139991,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]","[[5,500],[22,515],[1,690],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]","[[5,500],[22,515],[1,690],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40106,1],[40206,1],[40306,1],[40406,1]]"
40270,40270,4,1,0,139728,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,490],[22,515],[1,690],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,490],[22,515],[1,690],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]"
40260,40260,4,1,0,139466,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,490],[22,505],[1,680],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,490],[22,505],[1,680],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]"
40250,40250,4,1,1,139203,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,490],[22,505],[1,680],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,490],[22,505],[1,680],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]"
40240,40240,4,1,0,135576,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,480],[22,505],[1,680],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,480],[22,505],[1,680],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]"
40230,40230,4,1,0,135313,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,480],[22,495],[1,670],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,480],[22,495],[1,670],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]"
40220,40220,4,1,0,135051,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,480],[22,495],[1,670],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,480],[22,495],[1,670],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]"
40210,40210,4,1,0,134788,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,470],[22,495],[1,670],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,470],[22,495],[1,670],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]"
40200,40200,4,1,1,131234,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,470],[22,485],[1,660],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,470],[22,485],[1,660],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]"
40190,40190,4,1,0,130971,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,470],[22,485],[1,660],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,470],[22,485],[1,660],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]"
40180,40180,4,1,0,130709,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,460],[22,485],[1,660],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,460],[22,485],[1,660],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]"
40170,40170,4,1,0,130446,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,460],[22,475],[1,650],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,460],[22,475],[1,650],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]"
40160,40160,4,1,0,126924,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,460],[22,475],[1,650],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,460],[22,475],[1,650],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]"
40150,40150,4,1,1,126661,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,450],[22,475],[1,650],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,450],[22,475],[1,650],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]"
40140,40140,4,1,0,126399,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,450],[22,465],[1,640],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,450],[22,465],[1,640],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]"
40130,40130,4,1,0,126136,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,450],[22,465],[1,640],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,450],[22,465],[1,640],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]"
40120,40120,4,1,0,122697,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,440],[22,465],[1,640],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,440],[22,465],[1,640],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]"
40110,40110,4,1,0,122435,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,440],[22,455],[1,630],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,440],[22,455],[1,630],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]"
40100,40100,4,1,1,122172,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,440],[22,455],[1,630],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,440],[22,455],[1,630],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]"
40090,40090,4,1,0,121910,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,430],[22,455],[1,630],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,430],[22,455],[1,630],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]"
40080,40080,4,1,0,118471,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,430],[22,445],[1,620],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,430],[22,445],[1,620],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]"
40070,40070,4,1,0,118209,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,430],[22,445],[1,620],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,430],[22,445],[1,620],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]"
40060,40060,4,1,0,117946,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,420],[22,445],[1,620],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,420],[22,445],[1,620],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]"
40050,40050,4,1,1,117684,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,420],[22,435],[1,610],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,420],[22,435],[1,610],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]"
40040,40040,4,1,0,107913,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,420],[22,435],[1,610],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,420],[22,435],[1,610],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]"
40030,40030,4,1,0,107651,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,410],[22,435],[1,610],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,410],[22,435],[1,610],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]"
40020,40020,4,1,0,107388,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,410],[22,425],[1,600],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,410],[22,425],[1,600],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]"
40010,40010,4,1,0,107126,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,410],[22,425],[1,600],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,410],[22,425],[1,600],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]"
30400,30400,3,1,1,104343,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,400],[22,425],[1,600],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,400],[22,425],[1,600],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]"
30390,30390,3,1,0,104081,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,400],[22,415],[1,590],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,400],[22,415],[1,590],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]"
30380,30380,3,1,0,103818,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,400],[22,415],[1,590],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]","[[5,400],[22,415],[1,590],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40105,1],[40205,1],[40305,1],[40405,1]]"
30370,30370,3,1,0,103556,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40104,1],[40204,1],[40304,1],[40404,1]]","[[5,390],[22,415],[1,590],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40104,1],[40204,1],[40304,1],[40404,1]]","[[5,390],[22,415],[1,590],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40104,1],[40204,1],[40304,1],[40404,1]]"
30360,30360,3,1,0,100863,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40104,1],[40204,1],[40304,1],[40404,1]]","[[5,390],[22,405],[1,580],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40104,1],[40204,1],[40304,1],[40404,1]]","[[5,390],[22,405],[1,580],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40104,1],[40204,1],[40304,1],[40404,1]]"
30350,30350,3,1,1,100600,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40104,1],[40204,1],[40304,1],[40404,1]]","[[5,390],[22,405],[1,580],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40104,1],[40204,1],[40304,1],[40404,1]]","[[5,390],[22,405],[1,580],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40104,1],[40204,1],[40304,1],[40404,1]]"
30340,30340,3,1,0,100338,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40104,1],[40204,1],[40304,1],[40404,1]]","[[5,380],[22,405],[1,580],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40104,1],[40204,1],[40304,1],[40404,1]]","[[5,380],[22,405],[1,580],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40104,1],[40204,1],[40304,1],[40404,1]]"
30330,30330,3,1,0,100075,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40104,1],[40204,1],[40304,1],[40404,1]]","[[5,380],[22,395],[1,570],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40104,1],[40204,1],[40304,1],[40404,1]]","[[5,380],[22,395],[1,570],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40104,1],[40204,1],[40304,1],[40404,1]]"
30320,30320,3,1,0,97403,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40104,1],[40204,1],[40304,1],[40404,1]]","[[5,380],[22,395],[1,570],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40104,1],[40204,1],[40304,1],[40404,1]]","[[5,380],[22,395],[1,570],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40104,1],[40204,1],[40304,1],[40404,1]]"
30310,30310,3,1,0,97140,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40104,1],[40204,1],[40304,1],[40404,1]]","[[5,370],[22,395],[1,570],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40104,1],[40204,1],[40304,1],[40404,1]]","[[5,370],[22,395],[1,570],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40104,1],[40204,1],[40304,1],[40404,1]]"
30300,30300,3,1,1,96878,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40104,1],[40204,1],[40304,1],[40404,1]]","[[5,370],[22,385],[1,560],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40104,1],[40204,1],[40304,1],[40404,1]]","[[5,370],[22,385],[1,560],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40104,1],[40204,1],[40304,1],[40404,1]]"
30290,30290,3,1,0,96615,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40104,1],[40204,1],[40304,1],[40404,1]]","[[5,370],[22,385],[1,560],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40104,1],[40204,1],[40304,1],[40404,1]]","[[5,370],[22,385],[1,560],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40104,1],[40204,1],[40304,1],[40404,1]]"
30280,30280,3,1,0,93980,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40104,1],[40204,1],[40304,1],[40404,1]]","[[5,360],[22,385],[1,560],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40104,1],[40204,1],[40304,1],[40404,1]]","[[5,360],[22,385],[1,560],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40104,1],[40204,1],[40304,1],[40404,1]]"
30270,30270,3,1,0,93717,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40104,1],[40204,1],[40304,1],[40404,1]]","[[5,360],[22,375],[1,550],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40104,1],[40204,1],[40304,1],[40404,1]]","[[5,360],[22,375],[1,550],[7,11]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40104,1],[40204,1],[40304,1],[40404,1]]"
