ID,Loại Vật Phẩm,Tên Hiển Thị,Icon_ID,Tên_File_Ảnh,Đường_Dẫn_Ảnh_Tương_Đối,Công_Thức_IMAGE_Excel,Mô Tả,Công Dụng,File Gốc
99071002,Thần Trang,Dây chuyền Uzumaki 10 sao,7010002,7010002.png,icons/item/7010002.png,"=IMAGE(""icons/item/7010002.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [10 Vòng Cổ Uzumaki] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
ATK+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 DMG against Cận chiến+25%",,item_data1.luac
99071003,Thần Trang,Nhẫn Uzumaki 10 sao,7010003,7010003.png,icons/item/7010003.png,"=IMAGE(""icons/item/7010003.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [10 Nhẫn Uzumaki] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
ATK+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 DMG against Cận chiến+25%",,item_data1.luac
99071004,Thần Trang,Vòng tay Uzumaki 10 sao,7010004,7010004.png,icons/item/7010004.png,"=IMAGE(""icons/item/7010004.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [10 Vòng Tay Uzumaki] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
ATK+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 DMG against Cận chiến+25%",,item_data1.luac
99080101,Thần Trang,Khuyên tai Mist 1 sao,8010001,8010001.png,icons/item/8010001.png,"=IMAGE(""icons/item/8010001.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [1 Hoa Tai Cloud] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
CRIT+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 DMG đối với Ninja Hỗ Trợ+7%",,item_data1.luac
99080102,Thần Trang,Dây chuyền Mist 1 sao,8010002,8010002.png,icons/item/8010002.png,"=IMAGE(""icons/item/8010002.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [1 Vòng Cổ Cloud] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
CRIT+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 DMG đối với Ninja Hỗ Trợ+7%",,item_data1.luac
99080103,Thần Trang,Nhẫn Mist 1 sao,8010003,8010003.png,icons/item/8010003.png,"=IMAGE(""icons/item/8010003.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [1 Nhẫn Cloud] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
CRIT+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 DMG đối với Ninja Hỗ Trợ+7%",,item_data1.luac
99080104,Thần Trang,Vòng tay Mist 1 sao,8010004,8010004.png,icons/item/8010004.png,"=IMAGE(""icons/item/8010004.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [1 Vòng Tay Cloud] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
CRIT+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 DMG đối với Ninja Hỗ Trợ+7%",,item_data1.luac
99080201,Thần Trang,Khuyên tai Mist 2 sao,8010001,8010001.png,icons/item/8010001.png,"=IMAGE(""icons/item/8010001.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [2 Hoa Tai Cloud] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
CRIT+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 DMG đối với Ninja Hỗ Trợ+9%",,item_data1.luac
99080202,Thần Trang,Dây chuyền Mist 2 sao,8010002,8010002.png,icons/item/8010002.png,"=IMAGE(""icons/item/8010002.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [2 Vòng Cổ Cloud] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
CRIT+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 DMG đối với Ninja Hỗ Trợ+9%",,item_data1.luac
99080203,Thần Trang,Nhẫn Mist 2 sao,8010003,8010003.png,icons/item/8010003.png,"=IMAGE(""icons/item/8010003.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [2 Nhẫn Cloud] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
CRIT+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 DMG đối với Ninja Hỗ Trợ+9%",,item_data1.luac
99080204,Thần Trang,Vòng tay Mist 2 sao,8010004,8010004.png,icons/item/8010004.png,"=IMAGE(""icons/item/8010004.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [2 Vòng Tay Cloud] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
CRIT+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 DMG đối với Ninja Hỗ Trợ+9%",,item_data1.luac
99080301,Thần Trang,Khuyên tai Mist 3 sao,8010001,8010001.png,icons/item/8010001.png,"=IMAGE(""icons/item/8010001.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [3 Hoa Tai Cloud] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
CRIT+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 DMG đối với Ninja Hỗ Trợ+11%",,item_data1.luac
99080302,Thần Trang,Dây chuyền Mist 3 sao,8010002,8010002.png,icons/item/8010002.png,"=IMAGE(""icons/item/8010002.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [3 Vòng Cổ Cloud] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
CRIT+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 DMG đối với Ninja Hỗ Trợ+11%",,item_data1.luac
99080303,Thần Trang,Nhẫn Mist 3 sao,8010003,8010003.png,icons/item/8010003.png,"=IMAGE(""icons/item/8010003.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [3 Nhẫn Cloud] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
CRIT+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 DMG đối với Ninja Hỗ Trợ+11%",,item_data1.luac
99080304,Thần Trang,Vòng tay Mist 3 sao,8010004,8010004.png,icons/item/8010004.png,"=IMAGE(""icons/item/8010004.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [3 Vòng Tay Cloud] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
CRIT+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 DMG đối với Ninja Hỗ Trợ+11%",,item_data1.luac
99080401,Thần Trang,Khuyên tai Mist 4 sao,8010001,8010001.png,icons/item/8010001.png,"=IMAGE(""icons/item/8010001.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [4 Hoa Tai Cloud] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
CRIT+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 DMG đối với Ninja Hỗ Trợ+13%",,item_data1.luac
99080402,Thần Trang,Dây chuyền Mist 4 sao,8010002,8010002.png,icons/item/8010002.png,"=IMAGE(""icons/item/8010002.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [4 Vòng Cổ Cloud] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
CRIT+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 DMG đối với Ninja Hỗ Trợ+13%",,item_data1.luac
99080403,Thần Trang,Nhẫn Mist 4 sao,8010003,8010003.png,icons/item/8010003.png,"=IMAGE(""icons/item/8010003.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [4 Nhẫn Cloud] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
CRIT+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 DMG đối với Ninja Hỗ Trợ+13%",,item_data1.luac
99080404,Thần Trang,Vòng tay Mist 4 sao,8010004,8010004.png,icons/item/8010004.png,"=IMAGE(""icons/item/8010004.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [4 Vòng Tay Cloud] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
CRIT+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 DMG đối với Ninja Hỗ Trợ+13%",,item_data1.luac
99080501,Thần Trang,Khuyên tai Mist 5 sao,8010001,8010001.png,icons/item/8010001.png,"=IMAGE(""icons/item/8010001.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [5 Hoa Tai Cloud] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
CRIT+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 DMG đối với Ninja Hỗ Trợ+15%",,item_data1.luac
99080502,Thần Trang,Dây chuyền Mist 5 sao,8010002,8010002.png,icons/item/8010002.png,"=IMAGE(""icons/item/8010002.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [5 Vòng Cổ Cloud] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
CRIT+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 DMG đối với Ninja Hỗ Trợ+15%",,item_data1.luac
99080503,Thần Trang,Nhẫn Mist 5 sao,8010003,8010003.png,icons/item/8010003.png,"=IMAGE(""icons/item/8010003.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [5 Nhẫn Cloud] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
CRIT+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 DMG đối với Ninja Hỗ Trợ+15%",,item_data1.luac
99080504,Thần Trang,Vòng tay Mist 5 sao,8010004,8010004.png,icons/item/8010004.png,"=IMAGE(""icons/item/8010004.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [5 Vòng Tay Cloud] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
CRIT+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 DMG đối với Ninja Hỗ Trợ+15%",,item_data1.luac
99080601,Thần Trang,Khuyên tai Mist 6 sao,8010001,8010001.png,icons/item/8010001.png,"=IMAGE(""icons/item/8010001.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [6 Hoa Tai Cloud] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
CRIT+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 DMG đối với Ninja Hỗ Trợ+17%",,item_data1.luac
99080602,Thần Trang,Dây chuyền Mist 6 sao,8010002,8010002.png,icons/item/8010002.png,"=IMAGE(""icons/item/8010002.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [6 Vòng Cổ Cloud] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
CRIT+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 DMG đối với Ninja Hỗ Trợ+17%",,item_data1.luac
99080603,Thần Trang,Nhẫn Mist 6 sao,8010003,8010003.png,icons/item/8010003.png,"=IMAGE(""icons/item/8010003.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [6 Nhẫn Cloud] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
CRIT+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 DMG đối với Ninja Hỗ Trợ+17%",,item_data1.luac
99080604,Thần Trang,Vòng tay Mist 6 sao,8010004,8010004.png,icons/item/8010004.png,"=IMAGE(""icons/item/8010004.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [6 Vòng Tay Cloud] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
CRIT+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 DMG đối với Ninja Hỗ Trợ+17%",,item_data1.luac
99080701,Thần Trang,Khuyên tai Mist 7 sao,8010001,8010001.png,icons/item/8010001.png,"=IMAGE(""icons/item/8010001.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [7 Hoa Tai Cloud] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
CRIT+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 DMG đối với Ninja Hỗ Trợ+19%",,item_data1.luac
99080702,Thần Trang,Dây chuyền Mist 7 sao,8010002,8010002.png,icons/item/8010002.png,"=IMAGE(""icons/item/8010002.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [7 Vòng Cổ Cloud] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
CRIT+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 DMG đối với Ninja Hỗ Trợ+19%",,item_data1.luac
99080703,Thần Trang,Nhẫn Mist 7 sao,8010003,8010003.png,icons/item/8010003.png,"=IMAGE(""icons/item/8010003.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [7 Nhẫn Cloud] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
CRIT+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 DMG đối với Ninja Hỗ Trợ+19%",,item_data1.luac
99080704,Thần Trang,Vòng tay Mist 7 sao,8010004,8010004.png,icons/item/8010004.png,"=IMAGE(""icons/item/8010004.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [7 Vòng Tay Cloud] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
CRIT+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 DMG đối với Ninja Hỗ Trợ+19%",,item_data1.luac
99080801,Thần Trang,Khuyên tai Mist 8 sao,8010001,8010001.png,icons/item/8010001.png,"=IMAGE(""icons/item/8010001.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [8 Hoa Tai Cloud] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
CRIT+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 DMG đối với Ninja Hỗ Trợ+21%",,item_data1.luac
99080802,Thần Trang,Dây chuyền Mist 8 sao,8010002,8010002.png,icons/item/8010002.png,"=IMAGE(""icons/item/8010002.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [8 Vòng Cổ Cloud] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
CRIT+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 DMG đối với Ninja Hỗ Trợ+21%",,item_data1.luac
99080803,Thần Trang,Nhẫn Mist 8 sao,8010003,8010003.png,icons/item/8010003.png,"=IMAGE(""icons/item/8010003.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [8 Nhẫn Cloud] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
CRIT+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 DMG đối với Ninja Hỗ Trợ+21%",,item_data1.luac
99080804,Thần Trang,Vòng tay Mist 8 sao,8010004,8010004.png,icons/item/8010004.png,"=IMAGE(""icons/item/8010004.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [8 Vòng Tay Cloud] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
CRIT+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 DMG đối với Ninja Hỗ Trợ+21%",,item_data1.luac
99080901,Thần Trang,Khuyên tai Mist 9 sao,8010001,8010001.png,icons/item/8010001.png,"=IMAGE(""icons/item/8010001.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [9 Hoa Tai Cloud] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
CRIT+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 DMG đối với Ninja Hỗ Trợ+23%",,item_data1.luac
99080902,Thần Trang,Dây chuyền Mist 9 sao,8010002,8010002.png,icons/item/8010002.png,"=IMAGE(""icons/item/8010002.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [9 Vòng Cổ Cloud] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
CRIT+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 DMG đối với Ninja Hỗ Trợ+23%",,item_data1.luac
99080903,Thần Trang,Nhẫn Mist 9 sao,8010003,8010003.png,icons/item/8010003.png,"=IMAGE(""icons/item/8010003.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [9 Nhẫn Cloud] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
CRIT+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 DMG đối với Ninja Hỗ Trợ+23%",,item_data1.luac
99080904,Thần Trang,Vòng tay Mist 9 sao,8010004,8010004.png,icons/item/8010004.png,"=IMAGE(""icons/item/8010004.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [9 Vòng Tay Cloud] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
CRIT+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 DMG đối với Ninja Hỗ Trợ+23%",,item_data1.luac
99081001,Thần Trang,Khuyên tai Mist 10 sao,8010001,8010001.png,icons/item/8010001.png,"=IMAGE(""icons/item/8010001.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [10 Hoa Tai Cloud] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
CRIT+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 DMG đối với Ninja Hỗ Trợ+25%",,item_data1.luac
99081002,Thần Trang,Dây chuyền Mist 10 sao,8010002,8010002.png,icons/item/8010002.png,"=IMAGE(""icons/item/8010002.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [10 Vòng Cổ Cloud] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
CRIT+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 DMG đối với Ninja Hỗ Trợ+25%",,item_data1.luac
99081003,Thần Trang,Nhẫn Mist 10 sao,8010003,8010003.png,icons/item/8010003.png,"=IMAGE(""icons/item/8010003.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [10 Nhẫn Cloud] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
CRIT+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 DMG đối với Ninja Hỗ Trợ+25%",,item_data1.luac
99081004,Thần Trang,Vòng tay Mist 10 sao,8010004,8010004.png,icons/item/8010004.png,"=IMAGE(""icons/item/8010004.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [10 Vòng Tay Cloud] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
CRIT+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 DMG đối với Ninja Hỗ Trợ+25%",,item_data1.luac
99090101,Thần Trang,Khuyên tai Rock 1 sao,9010001,9010001.png,icons/item/9010001.png,"=IMAGE(""icons/item/9010001.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [1 Hoa Tai Rock] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
DEF+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 Nhận kỹ năng: [Rock]: When receiving attacks, deals 2.5% of attacker's Sinh mệnh tối đa damage cho kẻ tấn công. This damage bỏ qua mục tiêu Phòng thủ",,item_data1.luac
99090102,Thần Trang,Dây chuyền Rock 1 sao,9010002,9010002.png,icons/item/9010002.png,"=IMAGE(""icons/item/9010002.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [1 Vòng Cổ Rock] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
DEF+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 Nhận kỹ năng: [Rock]: When receiving attacks, deals 2.5% of attacker's Sinh mệnh tối đa damage cho kẻ tấn công. This damage bỏ qua mục tiêu Phòng thủ",,item_data1.luac
99090103,Thần Trang,Nhẫn Rock 1 sao,9010003,9010003.png,icons/item/9010003.png,"=IMAGE(""icons/item/9010003.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [1 Nhẫn Rock] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
DEF+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 Nhận kỹ năng: [Rock]: When receiving attacks, deals 2.5% of attacker's Sinh mệnh tối đa damage cho kẻ tấn công. This damage bỏ qua mục tiêu Phòng thủ",,item_data1.luac
99090104,Thần Trang,Vòng tay Rock 1 sao,9010004,9010004.png,icons/item/9010004.png,"=IMAGE(""icons/item/9010004.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [1 Vòng Tay Rock] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
DEF+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 Nhận kỹ năng: [Rock]: When receiving attacks, deals 2.5% of attacker's Sinh mệnh tối đa damage cho kẻ tấn công. This damage bỏ qua mục tiêu Phòng thủ",,item_data1.luac
99090201,Thần Trang,Khuyên tai Rock 2 sao,9010001,9010001.png,icons/item/9010001.png,"=IMAGE(""icons/item/9010001.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [2 Hoa Tai Rock] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
DEF+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 Nhận kỹ năng: [Rock]: When receiving attacks, deals 2.6% of attacker's Sinh mệnh tối đa damage cho kẻ tấn công. This damage bỏ qua mục tiêu Phòng thủ",,item_data1.luac
99090202,Thần Trang,Dây chuyền Rock 2 sao,9010002,9010002.png,icons/item/9010002.png,"=IMAGE(""icons/item/9010002.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [2 Vòng Cổ Rock] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
DEF+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 Nhận kỹ năng: [Rock]: When receiving attacks, deals 2.6% of attacker's Sinh mệnh tối đa damage cho kẻ tấn công. This damage bỏ qua mục tiêu Phòng thủ",,item_data1.luac
99090203,Thần Trang,Nhẫn Rock 2 sao,9010003,9010003.png,icons/item/9010003.png,"=IMAGE(""icons/item/9010003.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [2 Nhẫn Rock] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
DEF+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 Nhận kỹ năng: [Rock]: When receiving attacks, deals 2.6% of attacker's Sinh mệnh tối đa damage cho kẻ tấn công. This damage bỏ qua mục tiêu Phòng thủ",,item_data1.luac
99090204,Thần Trang,Vòng tay Rock 2 sao,9010004,9010004.png,icons/item/9010004.png,"=IMAGE(""icons/item/9010004.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [2 Vòng Tay Rock] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
DEF+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 Nhận kỹ năng: [Rock]: When receiving attacks, deals 2.6% of attacker's Sinh mệnh tối đa damage cho kẻ tấn công. This damage bỏ qua mục tiêu Phòng thủ",,item_data1.luac
99090301,Thần Trang,Khuyên tai Rock 3 sao,9010001,9010001.png,icons/item/9010001.png,"=IMAGE(""icons/item/9010001.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [3 Hoa Tai Rock] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
DEF+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 Nhận kỹ năng: [Rock]: When receiving attacks, deals 2.7% of attacker's Sinh mệnh tối đa damage cho kẻ tấn công. This damage bỏ qua mục tiêu Phòng thủ",,item_data1.luac
99090302,Thần Trang,Dây chuyền Rock 3 sao,9010002,9010002.png,icons/item/9010002.png,"=IMAGE(""icons/item/9010002.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [3 Vòng Cổ Rock] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
DEF+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 Nhận kỹ năng: [Rock]: When receiving attacks, deals 2.7% of attacker's Sinh mệnh tối đa damage cho kẻ tấn công. This damage bỏ qua mục tiêu Phòng thủ",,item_data1.luac
